ANGLE, -1.10, -1.68, 0.02, 0.02, 6.37
ANGLE, -2.00, -1.71, -0.00, -0.21, -9.26
ANGLE, -1.98, -1.74, 0.06, 0.60, -1.72
ANGLE, -2.11, -1.77, -0.25, -3.02, -3.27
ANGLE, -3.70, -1.97, -0.32, -0.90, -3.88
ANGLE, -4.97, -2.27, -0.11, 1.74, -5.38
ANGLE, -2.27, -2.27, 0.06, 1.59, -8.17
ANGLE, -6.58, -2.70, 0.10, 0.50, 2.27
ANGLE, -7.11, -3.14, 0.14, 0.50, -4.61
ANGLE, -3.14, -3.14, 0.27, 1.36, -11.33
ANGLE, -3.14, -3.14, 0.07, -1.69, -16.08
ANGLE, -3.14, -3.14, -0.08, -1.45, -7.28
ANGLE, -5.21, -3.35, 0.22, 2.96, -4.20
ANGLE, -6.38, -3.65, -0.04, -2.37, -6.16
ANGLE, -5.32, -3.82, -0.21, -1.75, 3.33
ANGLE, -4.98, -3.93, -0.03, 1.54, -1.30
ANGLE, -6.11, -4.15, 0.13, 1.62, -6.53
ANGLE, -6.29, -4.37, 0.14, 0.24, -7.85
ANGLE, -4.99, -4.43, 0.27, 1.39, 8.15
ANGLE, -3.43, -4.33, 0.29, 0.53, 7.06
ANGLE, -3.45, -4.24, 0.12, -1.48, -3.63
ANGLE, -3.76, -4.19, -0.13, -2.35, -6.70
ANGLE, -3.91, -4.16, -0.24, -1.27, -5.17
ANGLE, -2.83, -4.03, -0.26, -0.37, 8.93
ANGLE, -1.58, -3.79, -0.33, -0.95, 7.25
ANGLE, -3.81, -3.79, -0.35, -0.55, -5.35
ANGLE, -4.61, -3.87, -0.10, 2.17, -4.78
ANGLE, -4.88, -3.97, -0.06, 0.26, -6.98
ANGLE, -5.74, -4.15, 0.58, 6.39, -4.83
ANGLE, -6.08, -4.34, 0.69, 1.59, -10.03
ANGLE, -4.34, -4.34, 0.32, -2.99, -16.00
ANGLE, -7.31, -4.64, 0.58, 2.96, 6.51
ANGLE, -7.84, -4.96, 0.76, 2.41, -7.18
ANGLE, -4.96, -4.96, -0.01, -7.00, -14.24
ANGLE, -4.96, -4.96, -0.02, -0.05, -12.51
ANGLE, -4.96, -4.96, -0.04, -0.29, -15.77
ANGLE, -10.02, -5.46, 0.23, 2.67, 5.82
ANGLE, -7.93, -5.71, 0.88, 6.76, -9.37
ANGLE, -9.99, -6.14, 1.06, 2.69, -8.58
ANGLE, -6.14, -6.14, 1.31, 3.59, -9.50
ANGLE, -11.06, -6.63, 1.07, -1.11, -8.54
ANGLE, -11.48, -7.12, 1.18, 2.15, -15.03
ANGLE, -7.12, -7.12, 1.05, -0.14, -14.78
ANGLE, -12.66, -7.67, 0.34, -6.01, -11.94
ANGLE, -13.83, -8.29, 0.53, 2.24, -48.21
ANGLE, -14.64, -8.92, 0.53, 0.50, -12.19
ANGLE, -16.18, -9.65, 0.76, 2.82, -37.81
ANGLE, -17.05, -10.39, 1.40, 7.16, -11.56
ANGLE, -17.27, -11.08, -1.37, -26.26, 5.15
ANGLE, -18.07, -11.78, -1.97, -7.40, -25.03
ANGLE, -11.78, -11.78, -1.71, 0.60, -7.69
ANGLE, -11.78, -11.78, -3.11, -15.64, 0.68
ANGLE, -11.78, -11.78, -3.90, -11.00, -1.50
ANGLE, -11.78, -11.78, -2.82, 6.90, -1.32
ANGLE, -5.47, -11.15, -2.61, -0.79, 1.49
ANGLE, -4.31, -10.46, -2.51, -1.59, 2.66
ANGLE, -3.44, -9.76, -1.80, 4.62, -0.89
ANGLE, -2.69, -9.05, -1.30, 3.19, 3.56
ANGLE, -2.14, -8.36, -1.15, 0.15, -0.99
ANGLE, -1.73, -7.70, -1.22, -1.85, -0.53
ANGLE, -1.42, -7.07, -1.34, -2.35, -0.54
ANGLE, -1.35, -6.50, -1.30, -0.98, -6.88
ANGLE, -1.31, -5.98, -1.29, -1.22, -2.08
ANGLE, -2.76, -5.66, -1.08, 0.79, -2.80
ANGLE, -5.66, -5.66, -0.66, 3.11, 0.41
ANGLE, -5.66, -5.66, -0.94, -3.42, 0.42
ANGLE, -0.48, -5.14, -0.36, 4.90, 0.37
ANGLE, -5.14, -5.14, -0.52, -1.98, 1.70
ANGLE, -0.03, -4.63, -0.90, -4.30, 0.70
ANGLE, -0.37, -4.20, -0.51, 2.93, -8.34
ANGLE, -0.36, -3.82, -0.96, -4.97, -0.29
ANGLE, -0.37, -3.47, -1.45, -5.84, -0.41
ANGLE, -0.38, -3.16, -0.53, 7.75, -0.50
ANGLE, 0.33, -2.81, -0.74, -2.62, 8.16
ANGLE, 0.33, -2.50, -0.56, 1.02, 0.36
ANGLE, 0.33, -2.22, 0.01, 5.16, 0.31
ANGLE, 0.82, -1.91, -0.06, -0.73, 4.30
ANGLE, 0.57, -1.66, 0.23, 2.93, -1.97
ANGLE, 0.56, -1.44, 0.34, 1.24, 0.48
ANGLE, 0.62, -1.24, 0.21, -0.89, 4.89
ANGLE, -0.01, -1.11, 0.30, 1.11, -4.82
ANGLE, -0.84, -1.09, -0.05, -3.27, -8.50
ANGLE, -0.83, -1.06, -0.02, 0.26, -0.71
ANGLE, -0.76, -1.03, -0.15, -1.27, -0.30
ANGLE, -1.15, -1.04, -0.04, 0.95, -4.96
ANGLE, -0.87, -1.03, 0.75, 7.81, 1.06
ANGLE, -1.52, -1.08, 0.79, 1.17, -10.29
ANGLE, -1.42, -1.11, 0.65, -0.61, -0.71
ANGLE, -1.55, -1.15, 0.75, 1.68, -2.93
ANGLE, -1.52, -1.19, 0.05, -6.27, -1.02
ANGLE, -1.53, -1.22, 0.21, 1.63, -1.61
ANGLE, -1.46, -1.25, 0.63, 4.44, -0.75
ANGLE, -2.40, -1.36, 0.30, -2.66, -2.39
ANGLE, 1.87, -1.04, -0.13, -4.01, 1.58
ANGLE, 3.44, -0.59, -0.22, -1.08, 3.06
ANGLE, -0.59, -0.59, -0.54, -3.36, 6.44
ANGLE, -0.59, -0.59, -0.39, 0.89, 5.34
ANGLE, -0.59, -0.59, -0.31, 0.50, -9.53
ANGLE, -0.59, -0.59, -0.10, 1.74, -1.22
ANGLE, 4.45, -0.09, 0.44, 5.28, 9.88
ANGLE, 4.80, 0.40, 0.42, 0.27, -3.05
ANGLE, 5.41, 0.90, 0.14, -2.37, 5.78
ANGLE, 3.14, 1.13, 0.09, -0.35, 5.07
ANGLE, 5.51, 1.56, 0.05, -0.31, 3.87
ANGLE, 2.12, 1.62, -0.40, -4.49, 1.52
ANGLE, 0.60, 1.52, -0.28, 0.78, 0.48
ANGLE, 0.61, 1.43, -0.28, -0.23, 0.74
ANGLE, 0.62, 1.35, -0.14, 1.13, 0.62
ANGLE, -0.03, 1.21, -0.37, -2.43, -5.28
ANGLE, -0.03, 1.08, -0.35, -0.20, -0.02
ANGLE, -0.03, 0.97, 0.07, 3.85, -0.03
ANGLE, -0.03, 0.87, 0.05, -0.18, -0.25
ANGLE, -0.03, 0.78, 0.05, 0.05, -0.04
ANGLE, -0.03, 0.70, 0.78, 7.43, -0.03
ANGLE, -0.03, 0.63, 0.88, 1.75, -0.02
ANGLE, -0.03, 0.56, 0.68, -1.11, -0.03
ANGLE, -0.03, 0.50, 0.62, 0.05, -0.03
ANGLE, -0.03, 0.45, 0.46, -0.92, -0.03
ANGLE, 0.26, 0.43, 0.16, -2.61, 2.75
ANGLE, 1.04, 0.49, 0.24, 1.01, 7.17
ANGLE, 1.04, 0.55, 0.39, 1.68, 1.04
ANGLE, 1.80, 0.67, 0.08, -2.72, 9.89
ANGLE, 4.17, 1.02, 0.17, 0.99, 3.93
ANGLE, 1.02, 1.02, 0.28, 1.28, 3.15
ANGLE, 1.02, 1.02, 0.14, -1.08, 11.82
ANGLE, 1.02, 1.02, 0.25, 1.24, 12.66
ANGLE, 7.64, 1.68, -0.77, -9.96, 14.63
ANGLE, 8.59, 2.37, -0.86, -1.63, -1.10
ANGLE, 9.02, 3.04, -0.66, 1.08, -0.16
ANGLE, 9.12, 3.65, -0.62, -0.24, 0.87
ANGLE, 8.95, 4.18, -0.58, -0.24, -0.87
ANGLE, 7.67, 4.53, -0.51, 0.14, 0.57
ANGLE, 6.92, 4.77, -0.47, -0.08, -0.08
ANGLE, 6.24, 4.91, -0.44, -0.17, -0.04
ANGLE, 5.63, 4.98, -0.40, -0.03, -0.04
ANGLE, 5.08, 4.99, -0.36, -0.03, 0.00
ANGLE, 4.61, 4.96, -0.31, 0.09, 0.33
ANGLE, 4.16, 4.88, -0.28, 0.05, 0.00
ANGLE, 3.74, 4.76, -0.27, -0.20, -0.13
ANGLE, 3.38, 4.62, -0.23, 0.09, 0.13
ANGLE, 4.09, 4.57, -0.20, 0.08, 4.12
ANGLE, 3.68, 4.48, -0.18, 0.03, -0.13
ANGLE, 3.32, 4.37, -0.17, -0.06, 0.08
ANGLE, 3.00, 4.23, -0.14, 0.14, 0.08
ANGLE, 2.69, 4.08, -0.14, -0.12, -0.17
ANGLE, 2.41, 3.91, -0.12, 0.05, -0.04
ANGLE, 2.19, 3.74, -0.12, -0.14, 0.21
ANGLE, 2.01, 3.56, -0.12, -0.17, 0.33
ANGLE, 1.82, 3.39, -0.11, 0.06, 0.12
ANGLE, 1.63, 3.21, -0.09, 0.05, -0.04
ANGLE, 1.46, 3.04, -0.07, 0.09, -0.13
ANGLE, 1.31, 2.87, -0.08, -0.17, 0.00
ANGLE, 1.18, 2.70, -0.09, -0.14, 0.00
ANGLE, 1.07, 2.54, -0.08, -0.05, 0.08
ANGLE, 0.96, 2.38, -0.07, 0.08, -0.04
ANGLE, 0.85, 2.23, -0.06, 0.02, -0.21
ANGLE, 0.75, 2.08, -0.05, 0.03, -0.13
ANGLE, 0.65, 1.94, -0.03, 0.11, -0.21
ANGLE, 0.65, 1.81, -0.04, -0.06, 0.65
ANGLE, 0.56, 1.68, -0.06, -0.24, -0.30
ANGLE, 0.50, 1.56, -0.06, -0.09, -0.04
ANGLE, 0.45, 1.45, -0.07, -0.17, 0.00
ANGLE, 0.40, 1.35, -0.07, -0.08, 0.00
ANGLE, 0.36, 1.25, -0.07, -0.06, 0.00
ANGLE, 0.32, 1.16, -0.05, 0.11, -0.13
ANGLE, 0.28, 1.07, -0.02, 0.27, 0.00
ANGLE, 0.25, 0.99, -0.03, -0.08, -0.08
ANGLE, 0.21, 0.91, -0.04, -0.14, -0.17
ANGLE, 0.18, 0.84, -0.03, 0.00, 0.00
ANGLE, 0.21, 0.77, -0.03, 0.02, 0.41
ANGLE, 0.21, 0.72, -0.03, -0.06, 0.21
ANGLE, 0.17, 0.66, -0.03, 0.02, -0.17
ANGLE, 0.16, 0.61, -0.02, 0.06, 0.04
ANGLE, 0.13, 0.56, -0.02, 0.00, -0.13
ANGLE, 0.08, 0.52, -0.02, -0.02, -0.33
ANGLE, 0.08, 0.47, 0.01, 0.24, 0.08
ANGLE, 1.08, 0.53, -0.10, -1.07, 12.16
ANGLE, 0.95, 0.57, -0.09, -0.02, -0.12
ANGLE, 0.84, 0.60, -0.08, 0.05, -0.13
ANGLE, 0.74, 0.62, -0.07, 0.03, -0.17
ANGLE, 0.66, 0.62, -0.06, -0.03, -0.08
ANGLE, 0.58, 0.62, -0.07, -0.14, -0.13
ANGLE, 0.50, 0.61, -0.07, -0.08, -0.17
ANGLE, 0.43, 0.59, -0.06, 0.08, -0.21
ANGLE, 0.38, 0.57, -0.08, -0.26, -0.08
ANGLE, 0.38, 0.55, -0.46, -3.89, 0.38
ANGLE, 0.35, 0.53, -0.43, -0.18, 0.04
ANGLE, 0.33, 0.51, -0.38, 0.03, 0.17
ANGLE, 0.31, 0.49, -0.35, 0.00, 0.17
ANGLE, 0.27, 0.47, -0.30, 0.06, -0.12
ANGLE, 0.24, 0.44, -0.27, 0.02, -0.04
ANGLE, 0.20, 0.42, -0.26, -0.14, -0.17
ANGLE, 0.19, 0.40, -0.25, -0.17, 0.08
ANGLE, 0.17, 0.37, 0.16, 3.86, 0.00
